"","whole_id","gameId","playId","nflId","tackle","assist","forcedFumble","pff_missedTackle","ballCarrierId"
"8883","20221009051278",2022100905,1278,44991,0,1,0,0,44947
"8884","20221009051278",2022100905,1278,53467,0,1,0,0,44947
"8885","20221009051299",2022100905,1299,44944,1,0,0,0,44947
"8886","20221009051320",2022100905,1320,42116,1,0,0,0,48707
"8887","20221009051409",2022100905,1409,47826,1,0,0,0,44947
"8888","20221009051409",2022100905,1409,42116,0,1,0,0,44947
"8889","2022100905143",2022100905,143,52445,1,0,0,0,43584
"8890","20221009051430",2022100905,1430,47826,0,1,0,0,44947
"8891","20221009051430",2022100905,1430,44991,1,0,0,0,44947
"8892","20221009051516",2022100905,1516,46259,1,0,0,0,48097
"8893","20221009051545",2022100905,1545,47975,1,0,0,0,53549
"8894","20221009051566",2022100905,1566,46099,1,0,0,0,43324
"8895","20221009051623",2022100905,1623,54653,0,0,0,1,53549
"8896","20221009051623",2022100905,1623,46259,1,0,0,0,53549
"8897","20221009051647",2022100905,1647,53957,0,1,0,0,53549
"8898","20221009051647",2022100905,1647,46099,0,1,0,0,53549
"8899","2022100905167",2022100905,167,47938,1,0,0,0,43290
"8900","20221009051689",2022100905,1689,44888,0,1,0,0,53549
"8901","20221009051689",2022100905,1689,52475,1,0,0,0,53549
"8902","20221009051804",2022100905,1804,46259,1,0,0,0,53549
"8903","20221009051825",2022100905,1825,46259,1,0,0,0,53549
"8904","20221009051879",2022100905,1879,47975,0,1,0,0,53549
"8905","20221009051879",2022100905,1879,47900,0,1,0,0,53549
"8906","20221009051900",2022100905,1900,46099,0,1,0,0,43324
"8907","20221009051900",2022100905,1900,53957,1,0,0,0,43324
"8908","20221009051924",2022100905,1924,47900,1,0,0,0,53549
"8909","2022100905193",2022100905,193,44991,0,1,0,0,44947
"8910","2022100905193",2022100905,193,53467,0,1,0,0,44947
"8911","20221009051945",2022100905,1945,54653,1,0,0,0,53549
"8912","20221009051945",2022100905,1945,55030,0,0,0,1,53549
"8913","20221009051945",2022100905,1945,44888,0,1,0,0,53549
"8914","20221009051969",2022100905,1969,46099,1,0,0,0,45185
"8915","20221009052027",2022100905,2027,44837,1,0,0,0,44930
"8916","20221009052051",2022100905,2051,52495,1,0,0,0,48707
"8917","20221009052072",2022100905,2072,43700,1,0,0,0,44947
"8918","20221009052093",2022100905,2093,43522,1,0,0,0,43584
"8919","20221009052121",2022100905,2121,52495,1,0,0,0,48707
"8920","20221009052142",2022100905,2142,52495,1,0,0,0,44947
"8921","20221009052142",2022100905,2142,44991,0,1,0,0,44947
"8922","2022100905216",2022100905,216,44888,0,1,0,0,47870
"8923","2022100905216",2022100905,216,48500,0,1,0,0,47870
"8924","20221009052185",2022100905,2185,43700,1,0,0,0,53541
"8925","20221009052209",2022100905,2209,54467,1,0,0,0,54515
"8926","20221009052233",2022100905,2233,46099,1,0,0,0,54515
"8927","20221009052261",2022100905,2261,46259,1,0,0,0,43324
"8928","20221009052288",2022100905,2288,47900,1,0,0,0,53549
"8929","20221009052309",2022100905,2309,53530,1,0,0,0,48097
"8930","20221009052309",2022100905,2309,53957,0,1,0,0,48097
"8931","20221009052336",2022100905,2336,52913,1,0,0,0,53549
"8932","20221009052357",2022100905,2357,54702,1,0,0,0,53549
"8933","2022100905239",2022100905,239,54653,0,1,0,0,43324
"8934","2022100905239",2022100905,239,54562,0,1,0,0,43324
"8935","20221009052445",2022100905,2445,54586,1,0,0,0,44930
"8936","20221009052469",2022100905,2469,54586,0,0,0,1,48707
"8937","20221009052469",2022100905,2469,35466,1,0,0,0,48707
"8938","20221009052469",2022100905,2469,44944,0,0,0,1,48707
"8939","20221009052546",2022100905,2546,54550,1,0,0,0,53541
"8940","20221009052629",2022100905,2629,43522,1,0,0,0,44930
"8941","20221009052629",2022100905,2629,52445,0,1,0,0,44930
"8942","2022100905266",2022100905,266,53501,1,0,0,0,47870
"8943","20221009052736",2022100905,2736,46212,0,1,0,0,43584
"8944","20221009052736",2022100905,2736,46504,1,0,0,0,43584
"8945","20221009052842",2022100905,2842,54467,1,0,0,0,53549
"8946","2022100905287",2022100905,287,47864,1,0,0,0,47870
"8947","20221009052898",2022100905,2898,44888,1,0,0,0,53549
"8948","20221009052898",2022100905,2898,52411,0,1,0,0,53549
"8949","20221009052919",2022100905,2919,46259,1,0,0,0,53549
"8950","20221009052997",2022100905,2997,52468,1,0,0,0,48707
"8951","20221009053048",2022100905,3048,47826,1,0,0,0,48707
"8952","20221009053072",2022100905,3072,52991,1,0,0,0,53541
"8953","20221009053096",2022100905,3096,44866,1,0,0,0,46320
"8954","20221009053117",2022100905,3117,44888,1,0,0,0,53549
"8955","20221009053117",2022100905,3117,52913,0,1,0,0,53549
"8956","20221009053138",2022100905,3138,52913,1,0,0,0,48097
"8957","20221009053162",2022100905,3162,46259,1,0,0,0,53549
"8958","20221009053209",2022100905,3209,47900,1,0,0,0,53549
"8959","20221009053209",2022100905,3209,47975,0,0,0,1,53549
"8960","20221009053241",2022100905,3241,53957,1,0,0,0,54602
"8961","20221009053296",2022100905,3296,54586,1,0,0,0,43584
"8962","20221009053325",2022100905,3325,47826,0,1,0,0,44930
"8963","20221009053325",2022100905,3325,54550,1,0,0,0,44930
"8964","20221009053349",2022100905,3349,43522,1,0,0,0,44930
"8965","20221009053407",2022100905,3407,44837,0,1,0,0,47791
"8966","20221009053407",2022100905,3407,42116,1,0,0,0,47791
"8967","20221009053478",2022100905,3478,54653,1,0,0,0,53549
"8968","20221009053478",2022100905,3478,46259,0,1,0,0,53549
"8969","20221009053531",2022100905,3531,54653,1,0,0,0,53549
"8970","20221009053561",2022100905,3561,53542,1,0,0,0,53549
"8971","2022100905371",2022100905,371,43700,1,0,0,0,44930
"8972","2022100905416",2022100905,416,52445,0,0,0,1,48707
"8973","2022100905416",2022100905,416,42116,0,0,0,1,48707
"8974","2022100905416",2022100905,416,54586,1,0,0,0,48707
"8975","2022100905437",2022100905,437,43700,1,0,0,0,43290
"8976","2022100905463",2022100905,463,35466,1,0,0,0,46320
"8977","2022100905463",2022100905,463,52495,0,1,0,0,46320
"8978","2022100905515",2022100905,515,44888,1,0,0,0,53549
"8979","2022100905538",2022100905,538,47975,0,1,0,0,53549
"8980","2022100905538",2022100905,538,54653,0,1,0,0,53549
"8981","202210090556",2022100905,56,53467,0,1,0,0,44947
"8982","202210090556",2022100905,56,46212,0,1,0,0,44947
"8983","2022100905561",2022100905,561,53957,1,0,0,0,48097
"8984","2022100905590",2022100905,590,54562,0,0,0,1,53549
"8985","2022100905590",2022100905,590,44888,1,0,0,0,53549
"8986","2022100905590",2022100905,590,53501,0,0,0,1,53549
"8987","2022100905590",2022100905,590,47864,0,0,0,1,53549
"8988","2022100905590",2022100905,590,46259,0,0,0,1,53549
"8989","2022100905611",2022100905,611,46259,0,1,0,0,53549
"8990","2022100905611",2022100905,611,47975,0,1,0,0,53549
"8991","2022100905655",2022100905,655,53957,1,0,0,0,48097
"8992","2022100905679",2022100905,679,44888,1,0,0,0,53549
"8993","2022100905700",2022100905,700,46259,1,0,0,0,47870
"8994","2022100905721",2022100905,721,52743,1,0,0,0,47870
"8995","2022100905761",2022100905,761,53501,1,0,0,0,53549
"8996","2022100905761",2022100905,761,54562,0,1,0,0,53549
"8997","202210090577",2022100905,77,52991,1,0,0,0,53541
"8998","2022100905828",2022100905,828,44944,1,0,0,0,44947
"8999","2022100905860",2022100905,860,47826,1,0,0,0,44947
"9000","2022100905886",2022100905,886,44944,0,1,0,0,44947
"9001","2022100905886",2022100905,886,46212,0,1,0,0,44947
"9002","2022100905907",2022100905,907,52445,0,1,0,0,44947
"9003","2022100905907",2022100905,907,54665,0,1,0,0,44947
"9004","20221009061004",2022100906,1004,52435,1,0,0,0,44879
"9005","20221009061034",2022100906,1034,52435,1,0,0,0,52942
"9006","20221009061034",2022100906,1034,41947,0,0,0,1,52942
"9007","20221009061058",2022100906,1058,46711,1,0,0,0,45244
"9008","2022100906107",2022100906,107,47941,1,0,0,0,54476
"9009","20221009061083",2022100906,1083,47871,0,1,0,0,44879
"9010","20221009061083",2022100906,1083,46117,0,1,0,0,44879
"9011","20221009061104",2022100906,1104,46711,0,1,0,0,44879
"9012","20221009061104",2022100906,1104,52435,0,1,0,0,44879
"9013","20221009061202",2022100906,1202,53489,0,1,0,0,46096
"9014","20221009061202",2022100906,1202,40017,1,0,0,0,46096
"9015","20221009061301",2022100906,1301,47871,1,0,0,0,37101
"9016","2022100906131",2022100906,131,46117,0,1,0,0,44879
"9017","2022100906131",2022100906,131,48198,1,0,0,0,44879
"9018","20221009061322",2022100906,1322,42543,1,0,0,0,52513
"9019","20221009061367",2022100906,1367,48537,0,1,0,0,46096
"9020","20221009061367",2022100906,1367,52665,0,1,0,0,46096
"9021","20221009061388",2022100906,1388,48537,0,1,0,0,46096
"9022","20221009061388",2022100906,1388,40017,0,1,0,0,46096
"9023","20221009061409",2022100906,1409,53505,1,0,0,0,47803
"9024","20221009061500",2022100906,1500,52435,1,0,0,0,44879
"9025","2022100906156",2022100906,156,54505,1,0,0,0,37110
"9026","20221009061597",2022100906,1597,53505,0,1,0,0,46189
"9027","20221009061597",2022100906,1597,44862,0,1,0,0,46189
"9028","20221009061625",2022100906,1625,44862,1,0,0,0,47803
"9029","20221009061680",2022100906,1680,53489,1,0,0,0,39987
"9030","20221009061739",2022100906,1739,44862,1,0,0,0,54506
"9031","2022100906177",2022100906,177,42543,0,1,0,0,45244
"9032","2022100906177",2022100906,177,54618,0,1,0,0,45244
"9033","20221009061823",2022100906,1823,54618,1,0,0,0,44879
"9034","20221009061852",2022100906,1852,44873,1,0,0,0,44879
"9035","20221009061877",2022100906,1877,47941,1,0,0,0,54476
"9036","20221009061927",2022100906,1927,46487,1,0,0,0,37110
"9037","20221009061948",2022100906,1948,54574,1,0,0,0,46160
"9038","20221009061990",2022100906,1990,54574,0,1,1,0,44879
"9039","20221009061990",2022100906,1990,46711,0,1,0,0,44879
"9040","20221009062030",2022100906,2030,53505,1,0,0,0,42412
"9041","20221009062058",2022100906,2058,43409,1,0,0,0,52552
"9042","20221009062058",2022100906,2058,48027,0,1,0,0,52552
"9043","2022100906210",2022100906,210,41464,1,0,0,0,44879
"9044","20221009062227",2022100906,2227,44862,1,0,0,0,47847
"9045","20221009062227",2022100906,2227,53489,0,1,1,0,47847
"9046","20221009062267",2022100906,2267,46487,0,1,0,0,44879
"9047","20221009062267",2022100906,2267,47871,0,1,0,0,44879
"9048","20221009062298",2022100906,2298,47871,1,0,0,0,44879
"9049","20221009062298",2022100906,2298,35562,0,1,0,0,44879
"9050","20221009062324",2022100906,2324,47871,1,0,0,0,45244
"9051","2022100906235",2022100906,235,35562,1,0,0,0,45244
"9052","20221009062377",2022100906,2377,42543,1,0,0,0,44879
"9053","20221009062522",2022100906,2522,53505,1,0,0,0,42412
"9054","20221009062549",2022100906,2549,48027,0,1,0,0,46096
"9055","20221009062549",2022100906,2549,46083,0,1,0,0,46096
"9056","20221009062681",2022100906,2681,53489,1,0,0,0,39987
"9057","20221009062681",2022100906,2681,43409,0,0,0,1,39987
"9058","20221009062763",2022100906,2763,52435,1,0,0,1,45244
"9059","20221009062784",2022100906,2784,42543,1,0,0,0,37101
"9060","20221009062810",2022100906,2810,52435,1,0,0,0,44879
"9061","20221009062893",2022100906,2893,52665,0,1,0,0,54506
"9062","20221009062893",2022100906,2893,38607,0,1,0,0,54506
"9063","20221009062936",2022100906,2936,40017,1,0,0,0,52552
"9064","20221009063002",2022100906,3002,54505,1,0,0,0,44879
"9065","20221009063072",2022100906,3072,53489,0,1,0,0,47847
"9066","20221009063072",2022100906,3072,40017,1,0,0,0,47847
"9067","20221009063145",2022100906,3145,53505,1,0,0,0,47847
"9068","2022100906322",2022100906,322,37097,0,0,0,1,46096
"9069","2022100906322",2022100906,322,48027,0,1,0,0,46096
"9070","2022100906322",2022100906,322,46083,1,0,0,0,46096
"9071","20221009063301",2022100906,3301,52456,1,0,0,0,37101
"9072","20221009063322",2022100906,3322,54574,1,0,0,1,44879
"9073","20221009063351",2022100906,3351,43436,1,0,0,0,37101
"9074","2022100906343",2022100906,343,53489,1,0,0,0,47803
"9075","20221009063432",2022100906,3432,48027,0,1,0,0,54506
"9076","20221009063432",2022100906,3432,46197,1,0,0,0,54506
"9077","20221009063432",2022100906,3432,38607,0,0,0,1,54506
"9078","20221009063432",2022100906,3432,53505,0,0,0,1,54506
"9079","20221009063544",2022100906,3544,53505,1,0,0,0,42412
"9080","20221009063633",2022100906,3633,47871,1,0,0,0,44879
"9081","20221009063654",2022100906,3654,48198,1,0,0,0,44879
"9082","2022100906367",2022100906,367,46083,1,0,0,0,46096
"9083","20221009063675",2022100906,3675,42543,0,1,0,0,44879
"9084","20221009063675",2022100906,3675,41464,0,1,0,0,44879
"9085","20221009063675",2022100906,3675,52435,0,0,0,1,44879
"9086","20221009063699",2022100906,3699,48198,0,1,0,0,37101
"9087","20221009063699",2022100906,3699,52435,1,0,0,0,37101
"9088","20221009063724",2022100906,3724,54618,1,0,0,0,53098
"9089","20221009063748",2022100906,3748,52435,0,1,0,0,45244
"9090","20221009063748",2022100906,3748,48198,0,1,0,0,45244
"9091","20221009063807",2022100906,3807,46711,1,0,0,0,52513
"9092","20221009063842",2022100906,3842,42543,0,1,0,0,44879
"9093","20221009063842",2022100906,3842,54618,1,0,0,0,44879
"9094","20221009063863",2022100906,3863,52435,1,0,0,0,46542
"9095","20221009063887",2022100906,3887,46117,1,0,0,0,37101
"9096","2022100906392",2022100906,392,40017,1,0,0,0,46096
"9097","20221009063953",2022100906,3953,41257,1,0,0,0,47847
"9098","20221009064041",2022100906,4041,46711,0,1,0,0,44879
"9099","20221009064041",2022100906,4041,47871,0,1,0,0,44879
"9100","20221009064062",2022100906,4062,47871,1,0,0,0,44879
"9101","20221009064083",2022100906,4083,42543,0,0,0,1,45244
"9102","2022100906413",2022100906,413,53505,0,0,0,1,47847
"9103","20221009064138",2022100906,4138,48544,1,0,0,0,54506
"9104","20221009064138",2022100906,4138,53505,0,1,0,0,54506
"9105","20221009064159",2022100906,4159,46083,1,0,0,0,54506
"9106","20221009064218",2022100906,4218,47941,1,0,0,0,44879
"9107","20221009064239",2022100906,4239,46117,1,0,0,0,44879
"9108","20221009064267",2022100906,4267,42543,1,0,0,0,46160
"9109","20221009064298",2022100906,4298,48198,0,1,0,0,44879
"9110","20221009064298",2022100906,4298,52848,0,1,0,0,44879
"9111","20221009064323",2022100906,4323,42543,0,1,0,0,44879
"9112","20221009064323",2022100906,4323,52435,0,1,0,0,44879
"9113","2022100906493",2022100906,493,47871,1,0,0,0,54476
"9114","2022100906517",2022100906,517,35562,1,0,0,0,44879
"9115","2022100906594",2022100906,594,46711,1,0,0,0,53098
"9116","202210090665",2022100906,65,46487,0,1,0,0,44879
"9117","202210090665",2022100906,65,35562,0,1,0,0,44879
"9118","2022100906691",2022100906,691,38607,1,0,0,0,46096
"9119","2022100906717",2022100906,717,38607,1,0,0,0,54506
"9120","2022100906771",2022100906,771,53505,1,0,0,0,54506
"9121","2022100906792",2022100906,792,37097,1,0,0,0,39987
"9122","202210090686",2022100906,86,46711,0,1,0,0,44879
"9123","202210090686",2022100906,86,47871,0,1,0,0,44879
"9124","202210090686",2022100906,86,41464,0,0,0,1,44879
"9125","2022100906870",2022100906,870,52456,1,0,0,0,37101
"9126","2022100906870",2022100906,870,47871,0,1,0,0,37101
"9127","2022100906891",2022100906,891,46117,1,0,0,0,37101
"9128","2022100906954",2022100906,954,47871,1,0,0,0,44879
"9129","20221009071034",2022100907,1034,46186,1,0,0,0,43454
"9130","20221009071058",2022100907,1058,41243,1,0,0,0,43454
"9131","2022100907110",2022100907,110,53447,1,0,0,0,53536
"9132","20221009071115",2022100907,1115,43508,1,0,0,0,42718
"9133","20221009071115",2022100907,1115,43301,0,0,0,1,42718
"9134","20221009071136",2022100907,1136,44929,0,1,0,0,42718
"9135","20221009071136",2022100907,1136,47786,0,1,0,0,42718
"9136","20221009071157",2022100907,1157,46211,1,0,0,0,53435
"9137","20221009071181",2022100907,1181,43301,1,0,0,0,46203
"9138","20221009071181",2022100907,1181,53583,0,1,0,0,46203
"9139","20221009071202",2022100907,1202,42467,0,1,0,0,43454
"9140","20221009071202",2022100907,1202,43508,1,0,0,0,43454
"9141","20221009071223",2022100907,1223,41243,0,0,0,1,42718
"9142","20221009071354",2022100907,1354,54567,0,1,0,0,42500
"9143","20221009071354",2022100907,1354,52478,0,1,0,0,42500
"9144","20221009071406",2022100907,1406,53583,0,0,0,1,42718
"9145","20221009071406",2022100907,1406,41243,1,0,0,0,42718
"9146","20221009071453",2022100907,1453,43503,1,0,0,0,53536
"9147","20221009071474",2022100907,1474,54936,0,0,0,1,54475
"9148","20221009071474",2022100907,1474,48476,1,0,0,0,54475
"9149","20221009071498",2022100907,1498,52478,0,1,0,0,54501
"9150","20221009071498",2022100907,1498,46142,1,0,0,0,54501
"9151","20221009071519",2022100907,1519,46142,0,0,0,1,54501
"9152","20221009071519",2022100907,1519,52478,1,0,0,0,54501
"9153","20221009071540",2022100907,1540,53447,0,1,0,0,54501
"9154","20221009071540",2022100907,1540,48476,0,1,0,0,54501
"9155","20221009071540",2022100907,1540,54936,0,0,0,1,54501
"9156","20221009071566",2022100907,1566,53447,0,0,0,1,54501
"9157","20221009071566",2022100907,1566,46142,0,1,0,0,54501
"9158","20221009071566",2022100907,1566,43503,0,1,0,0,54501
"9159","20221009071587",2022100907,1587,43321,1,0,0,0,53536
"9160","20221009071608",2022100907,1608,43503,1,0,0,0,54501
"9161","20221009071699",2022100907,1699,43301,0,0,0,1,42718
"9162","20221009071699",2022100907,1699,46204,1,0,0,0,42718
"9163","20221009071699",2022100907,1699,42467,0,1,0,0,42718
"9164","20221009071720",2022100907,1720,41270,0,1,0,0,42718
"9165","20221009071720",2022100907,1720,46186,0,1,0,0,42718
"9166","20221009071741",2022100907,1741,54469,1,0,0,0,42718
"9167","20221009071769",2022100907,1769,42467,1,0,0,0,46192
"9168","20221009071793",2022100907,1793,53583,1,0,0,0,42718
"9169","20221009071841",2022100907,1841,46211,1,0,0,0,43454
"9170","20221009071928",2022100907,1928,54469,1,0,0,0,42718
"9171","20221009072165",2022100907,2165,41243,1,0,0,0,43454
"9172","20221009072189",2022100907,2189,41243,0,1,0,0,42718
"9173","20221009072189",2022100907,2189,46253,0,1,0,0,42718
"9174","20221009072210",2022100907,2210,54469,0,1,0,0,42718
"9175","20221009072210",2022100907,2210,41270,0,1,0,0,42718
"9176","20221009072231",2022100907,2231,46186,1,0,0,0,42718
"9177","20221009072252",2022100907,2252,46211,1,0,0,0,48017
"9178","20221009072273",2022100907,2273,42467,1,0,0,0,48017
"9179","20221009072294",2022100907,2294,46211,1,0,0,0,48017
"9180","20221009072315",2022100907,2315,42467,1,0,0,0,43454
"9181","20221009072397",2022100907,2397,47796,0,1,0,0,54501
"9182","20221009072397",2022100907,2397,52478,0,1,0,0,54501
"9183","2022100907250",2022100907,250,52478,1,0,0,0,53463
"9184","20221009072511",2022100907,2511,46307,1,0,0,0,42500
"9185","20221009072546",2022100907,2546,46142,1,0,0,0,54501
"9186","20221009072567",2022100907,2567,43503,0,1,0,0,54501
"9187","20221009072567",2022100907,2567,47796,0,1,0,0,54501
"9188","20221009072611",2022100907,2611,42467,0,1,0,0,42718
"9189","20221009072611",2022100907,2611,41270,0,1,0,0,42718
"9190","20221009072710",2022100907,2710,43503,1,0,0,0,53536
"9191","2022100907274",2022100907,274,53465,0,1,0,0,53536
"9192","2022100907274",2022100907,274,47796,0,1,0,0,53536
"9193","2022100907274",2022100907,274,43503,0,0,0,1,53536
"9194","20221009072756",2022100907,2756,54936,1,0,0,0,48657
"9195","20221009072780",2022100907,2780,52478,0,1,0,0,53536
"9196","20221009072780",2022100907,2780,47796,1,0,0,0,53536
"9197","20221009072825",2022100907,2825,46142,1,0,0,0,54501
"9198","20221009072871",2022100907,2871,41243,0,1,0,0,42718
"9199","20221009072871",2022100907,2871,47786,0,1,0,0,42718
"9200","2022100907295",2022100907,295,54936,1,0,0,0,46279
"9201","20221009072966",2022100907,2966,54582,1,0,0,0,42718
"9202","20221009073032",2022100907,3032,54469,0,0,0,1,53435
"9203","20221009073032",2022100907,3032,46186,1,0,0,0,53435
"9204","20221009073083",2022100907,3083,48476,1,0,0,0,44817
"9205","20221009073112",2022100907,3112,48476,0,0,0,1,53536
"9206","20221009073112",2022100907,3112,52478,1,0,0,0,53536
"9207","20221009073133",2022100907,3133,46307,0,1,0,0,54501
"9208","20221009073133",2022100907,3133,43503,0,1,0,0,54501
"9209","20221009073154",2022100907,3154,54936,1,0,0,0,54475
"9210","20221009073190",2022100907,3190,47934,1,0,0,0,54501
"9211","20221009073211",2022100907,3211,53465,0,0,0,1,54501
"9212","20221009073211",2022100907,3211,44887,1,0,0,0,54501
"9213","20221009073459",2022100907,3459,41243,1,0,0,0,46277
"9214","20221009073483",2022100907,3483,46186,1,0,0,0,48017
"9215","20221009073504",2022100907,3504,42467,1,0,0,0,42718
"9216","20221009073525",2022100907,3525,47796,1,0,0,0,54501
"9217","20221009073546",2022100907,3546,52478,1,0,0,0,54501
"9218","20221009073567",2022100907,3567,53447,1,0,0,0,54501
"9219","20221009073567",2022100907,3567,52478,0,0,0,1,54501
"9220","20221009073588",2022100907,3588,46307,0,1,0,0,53536
"9221","20221009073588",2022100907,3588,38548,1,0,0,0,53536
"9222","20221009073665",2022100907,3665,54469,0,1,0,0,48017
"9223","20221009073665",2022100907,3665,42467,0,1,0,0,48017
"9224","20221009073689",2022100907,3689,41243,1,0,0,0,46111
"9225","20221009073735",2022100907,3735,44815,1,0,0,0,46277
"9226","20221009073759",2022100907,3759,54469,1,0,0,0,53435
"9227","20221009073759",2022100907,3759,41243,0,1,0,0,53435
"9228","20221009073783",2022100907,3783,42467,1,0,0,0,48017
"9229","20221009073825",2022100907,3825,42467,0,0,0,1,48017
"9230","20221009073825",2022100907,3825,41243,0,0,0,1,48017
"9231","20221009073825",2022100907,3825,53583,1,0,0,0,48017
"9232","2022100907393",2022100907,393,46211,1,0,0,0,43454
"9233","2022100907417",2022100907,417,41243,1,0,0,0,42718
"9234","2022100907515",2022100907,515,53583,1,0,0,0,54712
"9235","202210090757",2022100907,57,53465,1,0,0,0,54475
"9236","2022100907620",2022100907,620,53447,0,1,0,0,53536
"9237","2022100907620",2022100907,620,47796,0,1,0,0,53536
"9238","2022100907641",2022100907,641,52438,1,0,0,0,44817
"9239","2022100907665",2022100907,665,38548,1,0,0,0,54501
"9240","2022100907747",2022100907,747,43503,1,0,0,0,54501
"9241","2022100907747",2022100907,747,46142,0,0,0,1,54501
"9242","2022100907768",2022100907,768,53447,0,1,0,0,54501
"9243","2022100907768",2022100907,768,48476,1,0,0,0,54501
"9244","202210090781",2022100907,81,48476,1,0,0,0,53536
"9245","2022100907850",2022100907,850,42467,1,0,0,0,42718
"9246","2022100907871",2022100907,871,43301,0,0,0,1,43454
"9247","2022100907871",2022100907,871,46186,1,0,0,0,43454
"9248","2022100907895",2022100907,895,41243,1,0,0,0,46671
"9249","2022100907938",2022100907,938,54936,1,0,0,0,54501
"9250","20221009081000",2022100908,1000,53469,1,0,0,0,54571
"9251","20221009081046",2022100908,1046,46091,1,0,0,0,44816
"9252","20221009081046",2022100908,1046,52424,0,1,0,0,44816
"9253","2022100908106",2022100908,106,53577,1,0,0,0,44816
"9254","20221009081073",2022100908,1073,52542,1,0,0,0,41233
"9255","20221009081097",2022100908,1097,52424,0,0,0,1,44816
"9256","20221009081097",2022100908,1097,46091,1,0,0,0,44816
"9257","20221009081132",2022100908,1132,53469,1,0,0,0,47991
"9258","20221009081156",2022100908,1156,52542,1,0,0,0,44896
"9259","20221009081277",2022100908,1277,43306,1,0,0,0,46992
"9260","20221009081301",2022100908,1301,52453,0,1,0,0,54042
"9261","20221009081301",2022100908,1301,53461,0,0,0,1,54042
"9262","20221009081301",2022100908,1301,47788,1,0,0,0,54042
"9263","20221009081322",2022100908,1322,41915,1,0,0,0,54042
"9264","20221009081322",2022100908,1322,38588,0,1,0,0,54042
"9265","20221009081343",2022100908,1343,47788,0,0,0,1,53612
"9266","20221009081343",2022100908,1343,46132,1,0,0,0,53612
"9267","20221009081372",2022100908,1372,41915,1,0,0,0,54616
"9268","20221009081440",2022100908,1440,46841,0,1,0,0,54556
"9269","20221009081440",2022100908,1440,52527,1,0,0,0,54556
"9270","20221009081474",2022100908,1474,52527,0,1,0,0,46263
"9271","20221009081474",2022100908,1474,52272,0,1,0,0,46263
"9272","20221009081498",2022100908,1498,52542,1,0,0,0,54571
"9273","20221009081522",2022100908,1522,46091,1,0,0,0,47991
"9274","20221009081546",2022100908,1546,52272,0,1,0,0,54556
"9275","20221009081546",2022100908,1546,52527,0,1,0,0,54556
"9276","20221009081570",2022100908,1570,53469,1,0,0,0,44896
"9277","20221009081668",2022100908,1668,52527,1,0,0,0,54571
"9278","20221009081668",2022100908,1668,52542,0,1,0,0,54571
"9279","20221009081721",2022100908,1721,46135,0,1,0,0,44896
"9280","20221009081721",2022100908,1721,53469,0,1,0,0,44896
"9281","20221009081821",2022100908,1821,47877,1,0,0,0,42345
"9282","20221009081842",2022100908,1842,52453,1,0,0,0,48374
"9283","20221009082011",2022100908,2011,52527,1,0,0,0,44816
"9284","20221009082035",2022100908,2035,52527,1,0,0,0,44816
"9285","2022100908210",2022100908,210,38588,1,0,0,0,54616
"9286","20221009082160",2022100908,2160,46132,1,0,0,0,46992
"9287","20221009082189",2022100908,2189,47877,1,0,0,0,54473
"9288","20221009082213",2022100908,2213,47788,1,0,0,0,54616
"9289","20221009082253",2022100908,2253,52453,1,0,0,0,53612
"9290","20221009082253",2022100908,2253,47882,0,1,0,0,53612
"9291","20221009082277",2022100908,2277,47788,0,1,0,0,42345
"9292","20221009082277",2022100908,2277,43354,0,1,0,0,42345
"9293","20221009082298",2022100908,2298,47788,1,0,0,0,54042
"9294","20221009082298",2022100908,2298,40074,0,1,0,0,54042
"9295","20221009082338",2022100908,2338,46132,1,0,0,0,46992
"9296","20221009082338",2022100908,2338,43306,0,0,0,1,46992
"9297","20221009082392",2022100908,2392,46135,1,0,0,0,44816
"9298","2022100908242",2022100908,242,52453,1,0,0,0,54616
"9299","2022100908242",2022100908,242,53461,0,0,0,1,54616
"9300","20221009082438",2022100908,2438,52272,1,0,0,0,44816
"9301","20221009082462",2022100908,2462,52424,0,0,0,1,44816
"9302","20221009082462",2022100908,2462,54523,0,0,0,1,44816
"9303","20221009082462",2022100908,2462,53469,1,0,0,0,44816
"9304","20221009082462",2022100908,2462,46091,0,0,0,1,44816
"9305","20221009082513",2022100908,2513,42480,1,0,0,0,54556
"9306","20221009082534",2022100908,2534,42901,1,0,0,0,54571
"9307","20221009082558",2022100908,2558,38592,1,0,0,0,47991
"9308","20221009082582",2022100908,2582,42901,0,1,0,0,54556
"9309","20221009082582",2022100908,2582,54523,0,1,0,0,54556
"9310","20221009082603",2022100908,2603,52424,0,0,0,1,41233
"9311","20221009082603",2022100908,2603,42901,1,0,0,0,41233
"9312","2022100908263",2022100908,263,47822,1,0,0,0,45355
"9313","20221009082724",2022100908,2724,47877,1,0,0,0,42345
"9314","20221009082745",2022100908,2745,47788,1,0,0,0,54616
"9315","20221009082766",2022100908,2766,41915,1,0,0,0,54616
"9316","20221009082830",2022100908,2830,54523,1,0,0,0,44816
"9317","20221009082851",2022100908,2851,55173,0,1,0,1,44816
"9318","20221009082851",2022100908,2851,46841,1,0,0,0,44816
"9319","20221009082875",2022100908,2875,54523,0,0,0,1,44816
"9320","20221009082875",2022100908,2875,52542,1,0,0,0,44816
"9321","20221009082924",2022100908,2924,46159,0,0,0,1,54042
